lat_box,lng_box,half_year,risk_factor,relative_risk_cleaned,relative_risk_cleaned_truncatedat2
-5,-77.5,fall_winter,negative_dry_relative_risk,1,1
-5,-77.5,spring_summer,positive_wet_relative_risk,18,2
-5,-77.5,spring_summer,negative_wet_relative_risk,1,1
-5,-77.5,spring_summer,positive_dry_relative_risk,1,1
-5,-77.5,spring_summer,negative_dry_relative_risk,1,1
-5,-75,fall_winter,positive_wet_relative_risk,2.7346153846153847,2
-5,-75,fall_winter,negative_wet_relative_risk,1.688034188034188,1.688034188034188
-5,-75,fall_winter,positive_dry_relative_risk,0,0
-5,-75,fall_winter,negative_dry_relative_risk,9.452991452991453,2
-5,-75,spring_summer,positive_wet_relative_risk,1.186813186813187,1.186813186813187
-5,-75,spring_summer,negative_wet_relative_risk,7.560000000000001,2
-5,-75,spring_summer,positive_dry_relative_risk,0,0
-5,-75,spring_summer,negative_dry_relative_risk,0,0
-5,-72.5,fall_winter,positive_wet_relative_risk,1,1
-5,-72.5,fall_winter,negative_wet_relative_risk,1,1
-5,-72.5,fall_winter,positive_dry_relative_risk,0,0
-5,-72.5,fall_winter,negative_dry_relative_risk,0,0
-5,-72.5,spring_summer,positive_wet_relative_risk,1.186813186813187,1.186813186813187
-5,-72.5,spring_summer,negative_wet_relative_risk,1.08,1.08
-5,-72.5,spring_summer,positive_dry_relative_risk,1,1
-5,-72.5,spring_summer,negative_dry_relative_risk,1,1
-5,-70,spring_summer,positive_wet_relative_risk,0,0
-5,-70,spring_summer,negative_wet_relative_risk,0,0
-5,-70,spring_summer,positive_dry_relative_risk,1,1
-5,-70,spring_summer,negative_dry_relative_risk,1,1
-5,-67.5,spring_summer,positive_wet_relative_risk,0,0
-5,-67.5,spring_summer,negative_wet_relative_risk,0,0
-5,-67.5,spring_summer,positive_dry_relative_risk,1,1
-5,-67.5,spring_summer,negative_dry_relative_risk,1,1
-5,-65,spring_summer,positive_wet_relative_risk,0,0
-5,-65,spring_summer,negative_wet_relative_risk,0,0
-5,-65,spring_summer,positive_dry_relative_risk,1,1
-5,-65,spring_summer,negative_dry_relative_risk,1,1
-5,-62.5,fall_winter,positive_wet_relative_risk,1,1
-5,-62.5,fall_winter,negative_wet_relative_risk,1,1
-5,-62.5,fall_winter,positive_dry_relative_risk,0,0
-5,-62.5,fall_winter,negative_dry_relative_risk,0,0
-5,-62.5,spring_summer,positive_wet_relative_risk,4.747252747252748,2
-5,-62.5,spring_summer,negative_wet_relative_risk,0,0
-5,-62.5,spring_summer,positive_dry_relative_risk,1,1
-5,-62.5,spring_summer,negative_dry_relative_risk,1,1
-5,-60,fall_winter,positive_wet_relative_risk,18,2
-5,-60,fall_winter,negative_wet_relative_risk,1,1
-5,-60,fall_winter,positive_dry_relative_risk,0.1313929313929314,0.1313929313929314
-5,-60,fall_winter,negative_dry_relative_risk,0.0364980364980365,0.0364980364980365
-5,-60,spring_summer,positive_wet_relative_risk,1.186813186813187,1.186813186813187
-5,-60,spring_summer,negative_wet_relative_risk,2.7,2
-5,-60,spring_summer,positive_dry_relative_risk,18,2
-5,-60,spring_summer,negative_dry_relative_risk,1,1
-5,-57.5,spring_summer,positive_wet_relative_risk,0,0
-5,-57.5,spring_summer,negative_wet_relative_risk,0,0
-5,-57.5,spring_summer,positive_dry_relative_risk,1,1
-5,-57.5,spring_summer,negative_dry_relative_risk,1,1
-5,-50,spring_summer,positive_wet_relative_risk,0,0
-5,-50,spring_summer,negative_wet_relative_risk,2.16,2
-5,-50,spring_summer,positive_dry_relative_risk,1,1
-5,-50,spring_summer,negative_dry_relative_risk,1,1
-5,-45,fall_winter,positive_wet_relative_risk,1,1
-5,-45,fall_winter,negative_wet_relative_risk,18,2
-5,-45,fall_winter,positive_dry_relative_risk,18,2
-5,-45,fall_winter,negative_dry_relative_risk,1,1
-5,-42.5,fall_winter,positive_wet_relative_risk,0,0
-5,-42.5,fall_winter,negative_wet_relative_risk,0,0
-5,-42.5,fall_winter,positive_dry_relative_risk,0.13504273504273506,0.13504273504273506
-5,-42.5,fall_winter,negative_dry_relative_risk,0.03751187084520418,0.03751187084520418
-5,-42.5,spring_summer,positive_wet_relative_risk,0,0
-5,-42.5,spring_summer,negative_wet_relative_risk,1.62,1.62
-5,-42.5,spring_summer,positive_dry_relative_risk,18,2
-5,-42.5,spring_summer,negative_dry_relative_risk,1,1
-5,-40,fall_winter,positive_wet_relative_risk,0,0
-5,-40,fall_winter,negative_wet_relative_risk,0,0
-5,-40,fall_winter,positive_dry_relative_risk,0.13504273504273506,0.13504273504273506
-5,-40,fall_winter,negative_dry_relative_risk,0.03751187084520418,0.03751187084520418
-5,-40,spring_summer,positive_wet_relative_risk,0,0
-5,-40,spring_summer,negative_wet_relative_risk,2.16,2
-5,-40,spring_summer,positive_dry_relative_risk,18,2
-5,-40,spring_summer,negative_dry_relative_risk,1,1
-5,-35,spring_summer,positive_wet_relative_risk,1,1
-5,-35,spring_summer,negative_wet_relative_risk,18,2
-5,-35,spring_summer,positive_dry_relative_risk,1,1
-5,-35,spring_summer,negative_dry_relative_risk,1,1
-5,-32.5,fall_winter,positive_wet_relative_risk,2.430769230769231,2
-5,-32.5,fall_winter,negative_wet_relative_risk,0,0
-5,-32.5,fall_winter,positive_dry_relative_risk,1,1
-5,-32.5,fall_winter,negative_dry_relative_risk,1,1
-5,-32.5,spring_summer,positive_wet_relative_risk,1,1
-5,-32.5,spring_summer,negative_wet_relative_risk,18,2
-5,-32.5,spring_summer,positive_dry_relative_risk,1,1
-5,-32.5,spring_summer,negative_dry_relative_risk,1,1
-5,10,fall_winter,positive_wet_relative_risk,2.430769230769231,2
-5,10,fall_winter,negative_wet_relative_risk,1.3504273504273505,1.3504273504273505
-5,10,fall_winter,positive_dry_relative_risk,1,1
-5,10,fall_winter,negative_dry_relative_risk,1,1
-5,12.5,fall_winter,positive_wet_relative_risk,0,0
-5,12.5,fall_winter,negative_wet_relative_risk,5.401709401709402,2
-5,12.5,fall_winter,positive_dry_relative_risk,1,1
-5,12.5,fall_winter,negative_dry_relative_risk,1,1
-5,15,fall_winter,positive_wet_relative_risk,3.6461538461538465,2
-5,15,fall_winter,negative_wet_relative_risk,8.102564102564102,2
-5,15,fall_winter,positive_dry_relative_risk,1,1
-5,15,fall_winter,negative_dry_relative_risk,1,1
-5,15,spring_summer,positive_wet_relative_risk,0,0
-5,15,spring_summer,negative_wet_relative_risk,0,0
-5,15,spring_summer,positive_dry_relative_risk,1,1
-5,15,spring_summer,negative_dry_relative_risk,1,1
-5,17.5,fall_winter,positive_wet_relative_risk,18,2
-5,17.5,fall_winter,negative_wet_relative_risk,18,2
-5,17.5,fall_winter,positive_dry_relative_risk,1,1
-5,17.5,fall_winter,negative_dry_relative_risk,1,1
-5,17.5,spring_summer,positive_wet_relative_risk,1,1
-5,17.5,spring_summer,negative_wet_relative_risk,18,2
-5,17.5,spring_summer,positive_dry_relative_risk,1,1
-5,17.5,spring_summer,negative_dry_relative_risk,1,1
-5,20,spring_summer,positive_wet_relative_risk,1,1
-5,20,spring_summer,negative_wet_relative_risk,18,2
-5,20,spring_summer,positive_dry_relative_risk,18,2
-5,20,spring_summer,negative_dry_relative_risk,1,1
-5,22.5,fall_winter,positive_wet_relative_risk,18,2
-5,22.5,fall_winter,negative_wet_relative_risk,1,1
-5,22.5,fall_winter,positive_dry_relative_risk,1,1
-5,22.5,fall_winter,negative_dry_relative_risk,1,1
-5,25,spring_summer,positive_wet_relative_risk,1,1
-5,25,spring_summer,negative_wet_relative_risk,1,1
-5,25,spring_summer,positive_dry_relative_risk,18,2
-5,25,spring_summer,negative_dry_relative_risk,1,1
-5,27.5,spring_summer,positive_wet_relative_risk,0,0
-5,27.5,spring_summer,negative_wet_relative_risk,1.08,1.08
-5,27.5,spring_summer,positive_dry_relative_risk,0,0
-5,27.5,spring_summer,negative_dry_relative_risk,0,0
-5,27.5,fall_winter,positive_wet_relative_risk,1.546853146853147,1.546853146853147
-5,27.5,fall_winter,negative_wet_relative_risk,1.3504273504273505,1.3504273504273505
-5,27.5,fall_winter,positive_dry_relative_risk,18,2
-5,27.5,fall_winter,negative_dry_relative_risk,18,2
-5,30,fall_winter,positive_wet_relative_risk,6.0769230769230775,2
-5,30,fall_winter,negative_wet_relative_risk,2.0256410256410255,2
-5,30,fall_winter,positive_dry_relative_risk,3.16,2
-5,30,fall_winter,negative_dry_relative_risk,6.752136752136751,2
-5,30,spring_summer,positive_wet_relative_risk,0,0
-5,30,spring_summer,negative_wet_relative_risk,0,0
-5,30,spring_summer,positive_dry_relative_risk,0,0
-5,30,spring_summer,negative_dry_relative_risk,0,0
-5,32.5,spring_summer,positive_wet_relative_risk,1,1
-5,32.5,spring_summer,negative_wet_relative_risk,1,1
-5,32.5,spring_summer,positive_dry_relative_risk,0,0
-5,32.5,spring_summer,negative_dry_relative_risk,0,0
-5,32.5,fall_winter,positive_wet_relative_risk,18,2
-5,32.5,fall_winter,negative_wet_relative_risk,18,2
-5,32.5,fall_winter,positive_dry_relative_risk,1,1
-5,32.5,fall_winter,negative_dry_relative_risk,1,1
-5,35,fall_winter,positive_wet_relative_risk,1.8230769230769233,1.8230769230769233
-5,35,fall_winter,negative_wet_relative_risk,3.376068376068376,2
-5,35,fall_winter,positive_dry_relative_risk,18,2
-5,35,fall_winter,negative_dry_relative_risk,1,1
-5,35,spring_summer,positive_wet_relative_risk,1.5824175824175826,1.5824175824175826
-5,35,spring_summer,negative_wet_relative_risk,1.4400000000000002,1.4400000000000002
-5,35,spring_summer,positive_dry_relative_risk,1,1
-5,35,spring_summer,negative_dry_relative_risk,18,2
-5,37.5,fall_winter,positive_wet_relative_risk,7.292307692307693,2
-5,37.5,fall_winter,negative_wet_relative_risk,3.376068376068376,2
-5,37.5,fall_winter,positive_dry_relative_risk,0.12153846153846154,0.12153846153846154
-5,37.5,fall_winter,negative_dry_relative_risk,4.253846153846153,2
-5,37.5,spring_summer,positive_wet_relative_risk,1.5104895104895106,1.5104895104895106
-5,37.5,spring_summer,negative_wet_relative_risk,1.3745454545454547,1.3745454545454547
-5,37.5,spring_summer,positive_dry_relative_risk,0.09129332206255285,0.09129332206255285
-5,37.5,spring_summer,negative_dry_relative_risk,0,0
-5,40,fall_winter,positive_wet_relative_risk,18,2
-5,40,fall_winter,negative_wet_relative_risk,1,1
-5,40,fall_winter,positive_dry_relative_risk,0,0
-5,40,fall_winter,negative_dry_relative_risk,4.253846153846153,2
-5,40,spring_summer,positive_wet_relative_risk,4.747252747252748,2
-5,40,spring_summer,negative_wet_relative_risk,2.16,2
-5,40,spring_summer,positive_dry_relative_risk,18,2
-5,40,spring_summer,negative_dry_relative_risk,1,1
-5,55,fall_winter,positive_wet_relative_risk,0,0
-5,55,fall_winter,negative_wet_relative_risk,0,0
-5,55,fall_winter,positive_dry_relative_risk,1,1
-5,55,fall_winter,negative_dry_relative_risk,1,1
-5,55,spring_summer,positive_wet_relative_risk,18,2
-5,55,spring_summer,negative_wet_relative_risk,1,1
-5,55,spring_summer,positive_dry_relative_risk,1,1
-5,55,spring_summer,negative_dry_relative_risk,1,1
-5,100,fall_winter,positive_wet_relative_risk,2.430769230769231,2
-5,100,fall_winter,negative_wet_relative_risk,1.3504273504273505,1.3504273504273505
-5,100,fall_winter,positive_dry_relative_risk,1,1
-5,100,fall_winter,negative_dry_relative_risk,1,1
-5,100,spring_summer,positive_wet_relative_risk,0,0
-5,100,spring_summer,negative_wet_relative_risk,0,0
-5,100,spring_summer,positive_dry_relative_risk,1,1
-5,100,spring_summer,negative_dry_relative_risk,1,1
-5,102.5,spring_summer,positive_wet_relative_risk,0,0
-5,102.5,spring_summer,negative_wet_relative_risk,0,0
-5,102.5,spring_summer,positive_dry_relative_risk,1,1
-5,102.5,spring_summer,negative_dry_relative_risk,1,1
-5,102.5,fall_winter,positive_wet_relative_risk,1,1
-5,102.5,fall_winter,negative_wet_relative_risk,18,2
-5,102.5,fall_winter,positive_dry_relative_risk,1,1
-5,102.5,fall_winter,negative_dry_relative_risk,1,1
-5,105,spring_summer,positive_wet_relative_risk,0,0
-5,105,spring_summer,negative_wet_relative_risk,0,0
-5,105,spring_summer,positive_dry_relative_risk,0,0
-5,105,spring_summer,negative_dry_relative_risk,0,0
-5,105,fall_winter,positive_wet_relative_risk,3.6461538461538465,2
-5,105,fall_winter,negative_wet_relative_risk,1.3504273504273505,1.3504273504273505
-5,105,fall_winter,positive_dry_relative_risk,1,1
-5,105,fall_winter,negative_dry_relative_risk,1,1
-5,112.5,spring_summer,positive_wet_relative_risk,0,0
-5,112.5,spring_summer,negative_wet_relative_risk,1.4400000000000002,1.4400000000000002
-5,112.5,spring_summer,positive_dry_relative_risk,0,0
-5,112.5,spring_summer,negative_dry_relative_risk,0,0
-5,112.5,fall_winter,positive_wet_relative_risk,18,2
-5,112.5,fall_winter,negative_wet_relative_risk,1,1
-5,112.5,fall_winter,positive_dry_relative_risk,18,2
-5,112.5,fall_winter,negative_dry_relative_risk,1,1
-5,117.5,fall_winter,positive_wet_relative_risk,0.5401709401709403,0.5401709401709403
-5,117.5,fall_winter,negative_wet_relative_risk,0.6001899335232669,0.6001899335232669
-5,117.5,fall_winter,positive_dry_relative_risk,1,1
-5,117.5,fall_winter,negative_dry_relative_risk,1,1
-5,117.5,spring_summer,positive_wet_relative_risk,0,0
-5,117.5,spring_summer,negative_wet_relative_risk,2.16,2
-5,117.5,spring_summer,positive_dry_relative_risk,1,1
-5,117.5,spring_summer,negative_dry_relative_risk,1,1
-5,120,fall_winter,positive_wet_relative_risk,1.2153846153846155,1.2153846153846155
-5,120,fall_winter,negative_wet_relative_risk,1.3504273504273505,1.3504273504273505
-5,120,fall_winter,positive_dry_relative_risk,1,1
-5,120,fall_winter,negative_dry_relative_risk,1,1
-5,120,spring_summer,positive_wet_relative_risk,0,0
-5,120,spring_summer,negative_wet_relative_risk,1.08,1.08
-5,120,spring_summer,positive_dry_relative_risk,1,1
-5,120,spring_summer,negative_dry_relative_risk,1,1
-5,125,spring_summer,positive_wet_relative_risk,1,1
-5,125,spring_summer,negative_wet_relative_risk,18,2
-5,125,spring_summer,positive_dry_relative_risk,1,1
-5,125,spring_summer,negative_dry_relative_risk,1,1
-5,127.5,spring_summer,positive_wet_relative_risk,0,0
-5,127.5,spring_summer,negative_wet_relative_risk,0,0
-5,127.5,spring_summer,positive_dry_relative_risk,1,1
-5,127.5,spring_summer,negative_dry_relative_risk,1,1
-5,130,spring_summer,positive_wet_relative_risk,0,0
-5,130,spring_summer,negative_wet_relative_risk,0,0
-5,130,spring_summer,positive_dry_relative_risk,1,1
-5,130,spring_summer,negative_dry_relative_risk,1,1
-5,135,fall_winter,positive_wet_relative_risk,1,1
-5,135,fall_winter,negative_wet_relative_risk,18,2
-5,135,fall_winter,positive_dry_relative_risk,18,2
-5,135,fall_winter,negative_dry_relative_risk,1,1
-5,135,spring_summer,positive_wet_relative_risk,1,1
-5,135,spring_summer,negative_wet_relative_risk,18,2
-5,135,spring_summer,positive_dry_relative_risk,1,1
-5,135,spring_summer,negative_dry_relative_risk,1,1
-5,137.5,spring_summer,positive_wet_relative_risk,1,1
-5,137.5,spring_summer,negative_wet_relative_risk,1,1
-5,137.5,spring_summer,positive_dry_relative_risk,18,2
-5,137.5,spring_summer,negative_dry_relative_risk,1,1
-5,140,fall_winter,positive_wet_relative_risk,0.40512820512820513,0.40512820512820513
-5,140,fall_winter,negative_wet_relative_risk,1.8005698005698008,1.8005698005698008
-5,140,fall_winter,positive_dry_relative_risk,1,1
-5,140,fall_winter,negative_dry_relative_risk,1,1
-5,140,spring_summer,positive_wet_relative_risk,0,0
-5,140,spring_summer,negative_wet_relative_risk,4.32,2
-5,140,spring_summer,positive_dry_relative_risk,18,2
-5,140,spring_summer,negative_dry_relative_risk,1,1
-5,142.5,fall_winter,positive_wet_relative_risk,0.6076923076923078,0.6076923076923078
-5,142.5,fall_winter,negative_wet_relative_risk,0.6752136752136753,0.6752136752136753
-5,142.5,fall_winter,positive_dry_relative_risk,0.5609467455621302,0.5609467455621302
-5,142.5,fall_winter,negative_dry_relative_risk,0,0
-5,142.5,spring_summer,positive_wet_relative_risk,0,0
-5,142.5,spring_summer,negative_wet_relative_risk,0,0
-5,142.5,spring_summer,positive_dry_relative_risk,1,1
-5,142.5,spring_summer,negative_dry_relative_risk,1,1
-5,145,fall_winter,positive_wet_relative_risk,18,2
-5,145,fall_winter,negative_wet_relative_risk,18,2
-5,145,fall_winter,positive_dry_relative_risk,18,2
-5,145,fall_winter,negative_dry_relative_risk,1,1
-5,145,spring_summer,positive_wet_relative_risk,1,1
-5,145,spring_summer,negative_wet_relative_risk,1,1
-5,145,spring_summer,positive_dry_relative_risk,18,2
-5,145,spring_summer,negative_dry_relative_risk,1,1
-5,150,spring_summer,positive_wet_relative_risk,2.373626373626374,2
-5,150,spring_summer,negative_wet_relative_risk,0,0
-5,150,spring_summer,positive_dry_relative_risk,18,2
-5,150,spring_summer,negative_dry_relative_risk,1,1
-5,150,fall_winter,positive_wet_relative_risk,18,2
-5,150,fall_winter,negative_wet_relative_risk,18,2
-5,150,fall_winter,positive_dry_relative_risk,18,2
-5,150,fall_winter,negative_dry_relative_risk,1,1
-5,175,fall_winter,positive_wet_relative_risk,1.2153846153846155,1.2153846153846155
-5,175,fall_winter,negative_wet_relative_risk,0,0
-5,175,fall_winter,positive_dry_relative_risk,1,1
-5,175,fall_winter,negative_dry_relative_risk,1,1
-2.5,-80,spring_summer,positive_wet_relative_risk,0.9494505494505496,0.9494505494505496
-2.5,-80,spring_summer,negative_wet_relative_risk,0.8640000000000001,0.8640000000000001
-2.5,-80,spring_summer,positive_dry_relative_risk,0,0
-2.5,-80,spring_summer,negative_dry_relative_risk,0,0
-2.5,-80,fall_winter,positive_wet_relative_risk,2.4307692307692306,2
-2.5,-80,fall_winter,negative_wet_relative_risk,3.2410256410256406,2
-2.5,-80,fall_winter,positive_dry_relative_risk,18,2
-2.5,-80,fall_winter,negative_dry_relative_risk,1,1
-2.5,-77.5,fall_winter,positive_wet_relative_risk,0,0
-2.5,-77.5,fall_winter,negative_wet_relative_risk,0,0
-2.5,-77.5,fall_winter,positive_dry_relative_risk,1,1
-2.5,-77.5,fall_winter,negative_dry_relative_risk,1,1
-2.5,-77.5,spring_summer,positive_wet_relative_risk,0,0
-2.5,-77.5,spring_summer,negative_wet_relative_risk,0,0
-2.5,-77.5,spring_summer,positive_dry_relative_risk,1,1
-2.5,-77.5,spring_summer,negative_dry_relative_risk,1,1
-2.5,-72.5,spring_summer,positive_wet_relative_risk,1.186813186813187,1.186813186813187
-2.5,-72.5,spring_summer,negative_wet_relative_risk,8.64,2
-2.5,-72.5,spring_summer,positive_dry_relative_risk,0,0
-2.5,-72.5,spring_summer,negative_dry_relative_risk,0,0
-2.5,-72.5,fall_winter,positive_wet_relative_risk,0,0
-2.5,-72.5,fall_winter,negative_wet_relative_risk,0.11253561253561255,0.11253561253561255
-2.5,-72.5,fall_winter,positive_dry_relative_risk,1,1
-2.5,-72.5,fall_winter,negative_dry_relative_risk,1,1
-2.5,-67.5,spring_summer,positive_wet_relative_risk,0,0
-2.5,-67.5,spring_summer,negative_wet_relative_risk,0,0
-2.5,-67.5,spring_summer,positive_dry_relative_risk,1,1
-2.5,-67.5,spring_summer,negative_dry_relative_risk,1,1
-2.5,-65,spring_summer,positive_wet_relative_risk,0,0
-2.5,-65,spring_summer,negative_wet_relative_risk,0,0
-2.5,-65,spring_summer,positive_dry_relative_risk,1,1
-2.5,-65,spring_summer,negative_dry_relative_risk,1,1
-2.5,-62.5,spring_summer,positive_wet_relative_risk,0,0
-2.5,-62.5,spring_summer,negative_wet_relative_risk,0,0
-2.5,-62.5,spring_summer,positive_dry_relative_risk,1,1
-2.5,-62.5,spring_summer,negative_dry_relative_risk,1,1
-2.5,-60,spring_summer,positive_wet_relative_risk,0,0
-2.5,-60,spring_summer,negative_wet_relative_risk,0,0
-2.5,-60,spring_summer,positive_dry_relative_risk,1,1
-2.5,-60,spring_summer,negative_dry_relative_risk,1,1
